sector1,sector2,sector3,sector4,sector5,sector6,sector7,sector8,sector9,sector10,sector11
0.04,2.13,0.9,48.34,0.2309638554216868,41.67,16.67,2.5,59.83,47.0,48.33
0.7,2.18,0.8,41.67,0.2309638554216868,33.34,16.5,2.83,44.33,48.17,53.33
1.4,2.13,0.96,45.0,0.2550602409638555,35.0,16.33,2.33,40.0,50.0,51.67
1.22,2.15,0.32,40.0,0.2168674698795181,30.0,17.5,1.83,39.0,44.5,43.33
1.27,1.99,0.95,33.33,0.19072289156626504,28.33,14.83,1.67,41.83,40.33,38.33
1.0,2.22,0.82,36.67,0.2168674698795181,31.67,20.0,2.67,58.0,39.67,36.67
1.15,2.37,1.4,38.33,0.24289156626506025,35.0,20.17,3.0,37.0,44.33,40.0
1.1,2.29,1.77,41.67,0.22289156626506024,38.33,14.33,2.17,46.83,46.33,48.33
1.54,2.55,2.15,45.0,0.18674698795180728,40.0,16.83,2.5,53.67,57.0,46.67
1.15,2.33,1.65,46.67,0.24698795180722893,41.67,16.0,2.0,54.5,53.33,50.0
0.98,1.83,1.25,35.0,0.18481927710843377,35.0,13.5,1.33,41.83,40.0,38.33
0.7,1.17,1.35,28.33,0.12048192771084339,30.0,16.83,1.5,35.83,32.17,30.0
0.53,0.95,0.85,21.67,0.08024096385542169,30.0,11.67,1.0,33.67,22.83,21.67
0.4,0.88,1.12,15.0,0.05216867469879517,21.66,9.33,0.83,44.33,16.33,23.33
0.32,0.83,1.24,15.0,0.036144578313253004,25.0,11.0,3.5,44.5,14.33,15.0
0.28,0.8,2.3,15.0,0.036144578313253004,25.0,10.0,3.17,38.84,16.5,15.0
0.38,0.8,1.79,18.33,0.04216867469879519,26.67,8.33,7.0,44.33,31.17,15.0
0.35,0.88,2.46,20.0,0.09036144578313253,33.33,8.33,2.67,47.83,35.67,18.33
0.33,1.07,2.6,38.33,0.1566265060240964,41.67,12.17,4.0,49.17,40.17,31.67
0.87,1.32,1.54,51.67,0.2610843373493976,53.33,21.83,4.83,50.16,49.33,45.0
0.0,1.52,2.17,55.0,0.29518072289156627,56.67,25.5,3.33,61.0,60.83,48.33
0.0,1.71,1.21,53.33,0.39361445783132537,56.67,22.83,4.17,52.16,63.83,58.33
0.0,1.77,1.24,48.33,0.3714457831325301,53.34,18.33,3.17,59.5,55.67,63.33
0.25,1.81,0.87,45.0,0.2991566265060241,45.0,18.5,3.83,49.17,50.33,56.67
1.93,1.77,1.53,43.33,0.24698795180722893,38.33,18.0,4.17,40.0,48.0,45.0
1.19,1.81,1.02,41.67,0.20879518072289155,33.34,16.67,4.5,38.66,47.67,56.67
1.48,1.77,0.63,46.67,0.20481927710843373,35.0,17.67,2.5,39.83,48.17,56.67
0.05,1.79,1.37,40.0,0.1987951807228916,33.34,17.33,2.0,40.0,43.33,41.67
0.77,1.66,0.78,40.0,0.20277108433734942,31.67,15.17,1.67,39.84,40.0,38.33
0.19,1.85,1.25,36.66,0.22481927710843375,33.34,19.83,2.5,40.34,42.17,38.33
1.18,1.97,1.42,41.67,0.26506024096385544,36.67,19.67,2.17,38.5,43.83,51.67
0.87,1.91,2.03,41.67,0.22686746987951806,36.66,14.67,3.33,49.5,46.67,40.0
1.18,2.12,1.68,48.33,0.1585542168674699,40.0,19.0,2.33,51.33,49.17,45.0
0.07,1.93,1.7,48.33,0.2550602409638555,38.33,17.17,2.5,50.17,51.33,58.33
1.0,1.52,1.52,35.0,0.20289156626506027,31.67,13.33,1.5,55.0,38.83,38.33
0.68,1.03,0.89,31.67,0.15265060240963857,33.33,19.67,1.83,53.5,31.17,31.67
0.63,0.84,0.48,21.67,0.09433734939759035,30.0,12.83,2.5,42.0,23.83,26.67
0.2,0.77,0.42,15.0,0.07024096385542168,23.33,9.67,1.0,60.67,24.67,33.33
0.22,0.73,1.56,13.33,0.04216867469879519,26.67,14.83,3.5,63.33,23.5,20.0
0.22,0.71,2.28,13.33,0.028072289156626504,28.34,12.67,2.17,46.16,18.33,25.0
0.13,0.71,2.31,20.0,0.04819277108433735,25.0,9.67,7.0,52.67,22.5,16.67
0.23,0.77,2.28,21.67,0.10240963855421688,30.0,9.0,2.5,73.33,24.5,18.33
0.4,0.95,2.38,41.67,0.19674698795180723,46.66,14.5,4.67,80.5,39.33,35.0
0.82,1.16,1.18,50.0,0.22686746987951806,55.0,24.17,5.17,57.5,50.17,40.0
0.0,1.33,2.25,50.0,0.27903614457831327,56.67,26.0,6.0,68.33,56.33,48.33
0.0,1.5,1.05,48.34,0.3734939759036145,48.34,25.67,4.83,52.0,56.0,55.0
1.08,1.55,0.66,50.0,0.37156626506024104,46.66,17.67,4.67,59.34,52.67,60.0
0.21,1.59,0.92,43.34,0.37759036144578323,31.66,19.0,3.17,51.16,49.33,46.67
0.0,1.56,0.75,40.0,0.345421686746988,31.66,18.17,4.5,38.33,46.17,46.67
1.37,1.59,0.55,41.67,0.16072289156626507,36.66,17.5,2.33,41.33,46.33,41.67
1.55,1.56,0.47,40.0,0.23084337349397593,31.67,16.0,2.17,36.5,46.17,50.0
1.22,1.57,1.43,41.67,0.1746987951807229,33.34,16.5,2.0,35.67,43.33,43.33
1.05,1.46,1.15,40.0,0.1987951807228916,30.0,15.0,1.83,46.5,39.33,36.67
1.07,1.63,0.63,38.33,0.1807228915662651,31.67,19.67,2.83,49.33,40.33,38.33
0.77,1.74,0.51,36.66,0.1846987951807229,31.67,19.67,2.5,40.16,42.17,45.0
0.4,1.68,0.6,40.0,0.1727710843373494,31.67,13.67,1.83,35.33,46.5,38.33
0.95,1.86,0.43,40.0,0.16867469879518077,33.34,15.17,2.33,48.34,45.17,48.33
1.03,1.7,0.93,41.67,0.17265060240963853,36.66,14.83,2.0,39.17,45.5,46.67
1.1,1.34,1.45,30.0,0.16469879518072295,28.33,11.0,1.67,56.17,35.33,36.67
0.77,1.09,1.1,26.66,0.1144578313253012,25.0,17.33,1.33,51.33,31.5,28.33
0.65,0.89,0.59,20.0,0.06626506024096386,26.67,13.17,1.0,34.16,20.17,31.67
0.43,0.82,1.07,13.33,0.04819277108433735,18.33,9.83,1.17,34.5,23.33,21.67
0.33,0.78,1.08,15.0,0.028192771084337334,23.33,12.5,3.67,36.83,25.67,15.0
0.3,0.75,2.24,13.33,0.03819277108433734,20.0,12.33,3.17,37.33,19.83,21.67
0.28,0.75,1.23,15.0,0.030120481927710843,21.66,9.0,6.0,41.33,15.83,15.0
0.33,0.82,1.9,18.33,0.06819277108433734,30.0,9.83,2.5,55.84,20.83,18.33
0.62,1.0,2.66,36.67,0.1987951807228916,40.0,12.83,2.33,62.17,36.33,30.0
1.23,1.23,1.03,48.33,0.20277108433734942,45.0,26.33,3.67,58.83,55.83,40.0
0.0,1.42,2.14,50.0,0.20481927710843373,58.33,28.5,3.0,57.0,54.67,58.33
0.0,1.59,1.23,48.34,0.24698795180722893,53.34,25.5,7.33,44.66,54.5,68.33
0.0,1.65,1.4,48.33,0.3353012048192771,46.66,24.0,3.0,48.34,51.0,56.67
0.0,1.69,1.42,40.0,0.12253012048192773,36.66,18.33,2.5,48.34,48.67,48.33
0.0,1.66,1.35,43.33,0.12650602409638556,35.0,17.17,3.5,48.83,45.67,43.33
1.23,1.69,1.37,41.67,0.10445783132530122,33.34,17.5,2.67,45.16,46.5,41.67
1.57,1.66,1.67,41.67,0.14265060240963856,33.34,16.67,2.0,46.83,46.83,50.0
0.0,1.67,1.88,38.33,0.10638554216867467,30.0,17.5,2.0,41.33,44.33,40.0
0.93,1.55,1.45,35.0,0.08638554216867471,28.33,15.0,1.67,41.0,40.5,35.0
0.0,1.73,2.42,40.0,0.07626506024096384,30.0,20.0,2.67,35.84,41.0,36.67
1.2,1.84,1.45,38.33,0.15457831325301202,31.67,19.67,1.67,40.17,54.33,40.0
1.32,1.78,2.95,36.66,0.15060240963855426,33.33,12.67,1.83,50.5,42.33,38.33
0.3,1.98,2.02,40.0,0.12048192771084339,35.0,16.0,2.17,51.83,44.33,45.0
0.0,1.81,1.58,41.67,0.15265060240963857,38.33,14.33,2.0,46.67,47.67,48.33
0.44,1.42,1.49,30.0,0.12253012048192773,30.0,10.83,1.5,47.67,37.17,36.67
0.47,1.31,1.15,23.33,0.08638554216867471,30.0,17.5,1.5,40.67,31.17,28.33
0.53,1.06,0.78,16.67,0.030120481927710843,26.67,13.0,2.0,32.67,24.83,30.0
0.63,0.98,0.91,10.0,0.04024096385542168,21.67,9.83,1.17,37.5,23.5,26.67
0.43,0.93,1.9,8.33,0.01602409638554217,25.0,13.5,3.5,52.17,25.0,20.0
0.45,0.9,2.75,8.33,0.009999999999999995,26.67,12.0,3.33,40.66,22.17,28.33
0.43,0.9,2.43,15.0,0.018072289156626495,35.0,9.5,6.0,56.33,24.5,21.67
0.42,0.98,1.97,15.0,0.0683132530120482,31.67,9.5,2.5,68.66,35.83,21.67
0.85,1.2,2.02,35.0,0.12843373493975901,40.0,13.33,3.67,73.83,37.33,31.67
1.5,1.48,1.24,45.0,0.1425301204819277,55.0,23.5,4.17,79.67,49.67,46.67
1.12,1.7,3.05,56.66,0.07433734939759036,65.0,26.0,2.33,71.5,55.67,43.33
0.07,1.91,1.53,56.66,0.08433734939759037,48.33,24.5,3.83,54.0,56.67,60.0
1.09,1.98,2.55,50.0,0.2187951807228916,56.67,18.33,5.17,61.0,54.83,53.33
0.37,2.03,1.83,48.33,0.12253012048192773,46.67,18.83,4.5,54.67,52.33,48.33
0.11,1.99,2.25,46.67,0.11240963855421686,40.0,16.83,3.0,47.17,45.67,48.33
1.38,2.03,1.65,41.67,0.07024096385542168,35.0,18.33,7.17,41.17,46.17,51.67
0.0,1.99,1.93,41.67,0.1746987951807229,30.0,15.83,2.5,34.0,45.0,46.67
0.05,2.01,0.9,38.33,0.09843373493975906,31.67,17.5,2.33,34.34,43.5,40.0
1.48,1.86,1.46,36.66,0.08024096385542169,30.0,15.67,2.5,42.0,41.33,40.0
1.0,2.07,1.77,35.0,0.14265060240963856,33.33,20.83,3.0,46.0,41.67,35.0
1.6,2.21,0.9,36.66,0.15060240963855426,45.0,20.83,2.0,43.67,43.0,40.0
0.54,3.65,2.19,40.0,0.13650602409638551,40.0,14.17,2.33,49.83,51.67,38.33
1.15,2.38,2.18,41.67,0.11253012048192772,33.34,15.5,2.33,53.33,44.67,36.67
0.92,2.17,1.95,40.0,0.16867469879518077,31.67,15.17,2.17,44.83,44.67,40.0
1.4,1.71,0.97,28.34,0.1144578313253012,31.67,12.0,1.5,63.5,33.83,36.67
0.83,1.57,1.2,26.66,0.06626506024096386,26.67,18.33,1.33,48.67,28.17,35.0
0.78,1.29,0.55,21.67,0.0442168674698795,28.34,8.83,1.17,51.67,22.67,36.67
0.75,1.11,0.95,16.67,0.05216867469879517,25.0,6.17,1.17,47.5,22.67,30.0
0.48,1.09,1.28,10.0,0.00602409638554216,25.0,6.17,1.67,47.84,19.33,18.33
0.72,0.99,2.27,8.33,0.00602409638554216,20.0,13.33,2.17,41.67,18.17,25.0
0.52,1.0,1.44,13.33,0.024096385542168683,23.33,6.17,1.0,61.5,20.83,16.67
0.57,1.06,1.57,13.33,0.05819277108433736,26.67,6.67,1.5,48.34,25.83,20.0
0.63,1.19,2.2,18.34,0.16265060240963858,31.66,8.17,3.67,41.17,26.17,21.67
1.13,1.39,0.43,36.66,0.00602409638554216,40.0,14.0,4.83,43.17,33.5,33.33
0.0,2.79,0.0,51.67,0.16072289156626507,41.67,18.17,2.67,50.5,52.67,51.67
0.0,2.78,0.4,51.67,0.07831325301204818,36.66,13.33,2.5,43.5,47.83,41.67
0.05,2.97,1.16,46.67,0.05614457831325302,30.0,12.67,2.0,35.5,47.67,45.0
1.32,2.81,0.71,41.67,0.04614457831325301,28.33,11.67,2.33,34.0,45.67,45.0
1.07,2.33,0.3,36.66,0.12240963855421687,25.0,10.67,2.0,31.0,48.17,43.33
0.82,2.53,0.65,36.66,0.06433734939759035,23.34,10.83,2.0,27.83,42.83,40.0
0.8,2.08,0.2,31.66,0.04024096385542168,21.67,14.67,1.5,41.83,36.33,36.67
1.25,2.04,1.02,33.33,0.0683132530120482,25.0,15.17,2.33,31.66,38.67,38.33
0.0,2.33,0.0,35.0,0.10650602409638553,26.66,9.17,1.67,34.0,42.33,36.67
0.1,2.39,0.75,33.34,0.09638554216867469,31.67,8.67,1.83,40.17,40.67,40.0
0.15,2.35,1.12,38.33,0.10650602409638553,28.33,10.83,2.67,49.0,38.0,35.0
1.3,2.27,0.7,33.33,0.1144578313253012,38.33,12.0,2.33,37.34,39.17,36.67
0.93,1.67,0.89,30.0,0.11240963855421686,30.0,10.83,1.17,37.84,31.67,30.0
0.52,1.61,0.66,21.66,0.05626506024096385,30.0,17.83,1.17,38.0,25.33,26.67
0.48,1.38,0.0,16.67,0.024096385542168683,31.66,10.0,1.0,38.84,22.0,26.67
0.43,1.24,1.22,10.0,0.04012048192771085,23.33,7.83,0.83,35.84,21.17,28.33
0.33,1.22,1.21,11.67,0.0,23.33,7.17,2.33,49.0,23.33,20.0
0.27,1.15,2.06,11.67,0.018072289156626495,20.0,7.17,0.83,41.34,15.83,28.33
0.27,1.1,0.79,11.67,0.01012048192771084,26.67,7.67,0.83,45.0,13.33,26.67
0.3,1.09,1.6,11.66,0.05012048192771083,30.0,7.5,1.67,45.0,13.17,16.67
0.38,1.35,2.58,13.33,0.04819277108433735,30.0,6.83,3.33,36.67,17.0,18.33
1.02,1.4,0.2,23.33,0.030120481927710843,28.33,11.67,4.0,31.67,24.5,25.0
0.2,2.77,0.66,51.66,0.028072289156626504,36.67,15.33,2.67,48.0,50.5,50.0
0.43,2.6,1.07,51.66,0.003975903614457821,33.34,13.17,3.0,48.66,52.33,48.33
1.75,2.46,0.95,41.67,0.003975903614457821,26.66,11.33,2.17,29.33,40.17,41.67
0.35,2.08,0.93,35.0,0.08831325301204819,23.34,14.5,1.67,32.34,35.67,41.67
1.48,2.43,1.08,35.0,0.02204819277108433,28.33,22.17,2.67,29.5,35.0,36.67
0.03,2.42,1.62,36.66,0.10240963855421688,28.33,13.5,1.83,35.67,38.33,36.67
0.02,2.73,0.0,40.0,0.12445783132530118,31.67,15.17,2.0,42.5,41.33,36.67
1.46,2.46,2.82,46.67,0.10240963855421688,35.0,16.67,2.67,54.17,45.83,41.67
1.07,2.16,1.69,41.67,0.1325301204819277,38.33,15.33,2.17,41.84,42.0,41.67
1.17,1.97,1.64,30.0,0.10843373493975904,28.33,12.33,1.5,55.5,33.17,33.33
0.8,1.4,2.42,28.33,0.05421686746987951,25.0,18.17,1.33,45.84,24.5,23.33
0.4,1.14,0.0,18.34,0.026144578313252995,28.34,13.17,2.0,48.34,25.83,21.67
0.32,1.05,0.78,13.33,0.03216867469879518,21.67,9.83,1.0,41.66,21.0,21.67
0.2,0.99,2.15,15.0,0.009999999999999995,26.67,13.33,3.17,47.17,22.67,16.67
0.32,0.96,3.58,11.66,0.0,28.34,12.5,2.0,52.34,20.0,23.33
0.18,0.96,3.29,20.0,0.003975903614457821,40.0,10.33,5.0,68.67,22.17,16.67
0.35,1.05,2.46,16.67,0.06421686746987952,36.66,9.5,4.5,62.0,32.83,18.33
0.47,1.29,3.45,35.0,0.10433734939759036,45.0,17.17,5.17,65.66,29.5,28.33
1.08,1.58,1.25,43.33,0.06626506024096386,55.0,25.83,5.17,66.5,41.33,38.33
1.02,1.81,2.19,51.67,0.00602409638554216,61.67,28.5,4.83,56.5,49.17,48.33
0.0,2.04,0.68,53.33,0.10240963855421688,50.0,28.83,5.5,54.84,54.33,48.33
0.5,2.11,0.8,48.34,0.15867469879518076,56.67,20.83,4.5,56.16,55.0,50.0
0.08,2.17,0.67,50.0,0.10650602409638553,48.33,20.0,3.83,44.83,54.0,46.67
0.1,2.12,0.87,41.67,0.0924096385542169,36.67,19.0,2.67,55.83,47.5,55.0
1.07,2.17,0.15,45.0,0.05228915662650603,31.67,18.67,4.33,42.5,44.33,46.67
1.9,2.12,0.65,40.0,0.14457831325301207,31.67,17.0,2.5,36.17,42.5,45.0
0.0,2.14,0.67,38.33,0.08228915662650603,31.67,16.5,2.5,42.33,39.17,40.0
0.0,1.98,0.62,35.0,0.09638554216867469,28.33,15.33,1.83,38.33,35.0,33.33
0.75,2.21,0.87,33.34,0.13048192771084338,33.33,20.33,2.67,34.33,37.33,41.67
0.4,2.36,0.57,36.67,0.1807228915662651,40.0,20.0,2.67,39.5,40.5,35.0
0.59,2.28,2.07,36.66,0.16469879518072295,33.34,13.33,2.0,45.33,42.17,40.0
0.12,2.54,1.98,41.67,0.07433734939759036,43.33,17.0,2.33,52.5,45.0,38.33
0.63,2.32,0.63,38.33,0.16265060240963858,41.67,16.0,2.5,46.34,44.83,43.33
1.03,1.82,0.75,30.0,0.12855421686746993,31.67,12.0,1.5,47.33,34.83,38.33
0.95,1.16,0.73,26.66,0.08626506024096385,28.34,19.17,1.33,38.17,26.33,23.33
0.47,0.94,0.21,20.0,0.04024096385542168,30.0,11.67,1.17,36.5,22.67,36.67
0.33,0.87,0.3,15.0,0.04216867469879519,25.0,9.67,1.0,39.33,17.0,30.0
0.25,0.83,0.32,16.67,0.01602409638554217,23.33,10.17,3.17,48.66,14.33,20.0
0.18,0.8,1.85,13.33,0.022168674698795174,23.33,10.0,2.17,46.17,17.67,16.67
0.33,0.8,1.27,18.33,0.020120481927710834,25.0,7.67,3.33,49.16,20.17,20.0
0.27,0.87,0.22,16.67,0.06024096385542167,31.66,7.83,1.83,50.5,33.33,20.0
0.42,1.07,1.79,36.67,0.1104819277108434,36.67,11.0,4.17,48.17,36.83,28.33
0.43,1.31,0.98,46.66,0.07626506024096384,46.67,21.83,4.5,47.5,44.0,36.67
0.0,1.51,2.61,55.0,0.04216867469879519,55.0,20.0,3.0,66.33,51.5,45.0
1.23,1.7,1.4,51.67,0.06626506024096386,55.0,22.5,4.17,55.0,51.67,51.67
1.28,2.35,0.98,50.0,0.20481927710843373,45.0,20.33,3.67,54.83,54.67,63.33
0.0,1.8,1.73,46.67,0.10843373493975904,45.0,18.67,3.5,45.17,50.33,55.0
0.26,1.76,0.67,48.34,0.06228915662650601,40.0,18.33,2.5,38.83,45.67,48.33
0.0,1.8,0.74,41.67,0.028072289156626504,31.67,16.5,2.33,51.83,42.33,46.67
0.0,1.76,0.0,38.33,0.14060240963855425,30.0,20.17,1.83,38.0,40.5,41.67
1.46,1.78,0.0,36.66,0.08240963855421686,30.0,16.33,2.0,34.33,39.67,55.0
1.83,1.65,1.7,35.0,0.0983132530120482,26.66,15.17,2.0,52.83,38.17,33.33
0.8,1.84,1.68,33.34,0.09036144578313253,33.33,21.17,2.5,35.17,39.67,31.67
0.9,1.96,1.95,41.67,0.15265060240963857,35.0,20.83,2.5,38.67,40.33,45.0
1.53,1.89,1.71,38.33,0.1585542168674699,33.34,14.17,2.67,43.0,53.33,33.33
0.96,2.11,0.97,46.66,0.09638554216867469,38.33,16.83,3.17,59.17,44.5,38.33
0.08,1.92,0.7,43.34,0.14662650602409638,40.0,15.67,2.33,47.84,44.0,45.0
0.8,1.51,1.23,30.0,0.11638554216867471,31.67,11.83,1.33,42.84,37.67,33.33
0.48,1.03,0.73,28.33,0.07831325301204818,28.34,18.83,1.17,56.0,32.33,33.33
0.45,0.83,0.6,20.0,0.030120481927710843,26.67,12.5,2.0,48.17,26.67,38.33
0.22,0.77,0.97,15.0,0.03819277108433734,25.0,10.5,1.17,38.33,29.0,28.33
0.2,0.73,1.51,15.0,0.00602409638554216,28.34,14.5,3.17,54.67,22.83,21.67
0.27,0.7,1.3,13.33,0.00602409638554216,30.0,20.17,1.17,55.0,20.33,28.33
0.18,0.7,2.25,20.0,0.0080722891566265,35.0,10.5,5.17,49.66,22.17,21.67
0.22,0.77,1.0,18.33,0.06421686746987952,35.0,9.67,4.33,63.66,24.0,21.67
0.25,0.94,3.88,38.33,0.12253012048192773,43.33,14.33,5.33,73.5,36.0,28.33
0.6,1.16,2.32,46.66,0.08228915662650603,55.0,22.83,5.17,60.83,41.5,35.0
0.85,1.33,3.77,51.67,0.022168674698795174,68.34,25.0,4.33,56.5,51.33,43.33
0.63,1.5,3.26,51.66,0.01602409638554217,55.0,29.17,4.33,54.5,51.5,61.67
1.1,1.55,2.6,51.66,0.1968674698795181,51.66,20.17,3.5,53.0,51.67,51.67
0.0,1.59,2.55,50.0,0.10843373493975904,46.67,20.0,3.0,55.0,49.83,50.0
0.0,1.56,2.67,46.67,0.14265060240963856,36.66,18.5,2.17,52.17,41.67,45.0
0.4,1.59,2.55,40.0,0.16265060240963858,35.0,18.17,1.83,41.0,43.5,41.67
0.43,1.56,1.73,40.0,0.2168674698795181,30.0,16.17,2.0,33.84,40.5,48.33
1.92,1.57,2.49,38.33,0.1606024096385542,26.66,16.17,1.83,38.67,40.5,38.33
0.0,1.46,1.98,33.34,0.14060240963855425,35.0,20.67,2.0,38.0,37.83,35.0
1.13,1.62,2.7,36.66,0.20084337349397596,33.33,20.33,2.5,41.34,38.33,35.0
1.03,1.73,2.74,36.66,0.2349397590361446,36.67,14.33,2.17,39.5,44.17,36.67
0.0,1.68,3.41,36.66,0.19072289156626504,35.0,14.83,2.17,39.67,44.33,40.0
0.57,1.86,3.8,41.67,0.16265060240963858,35.0,17.33,3.0,51.0,45.17,36.67
0.77,1.7,2.07,38.33,0.18867469879518073,38.33,15.83,1.67,45.33,40.83,40.0
0.95,1.34,2.55,31.67,0.16674698795180726,33.33,12.17,1.17,37.67,35.17,33.33
0.77,1.1,2.3,23.33,0.1104819277108434,30.0,18.17,1.5,52.67,25.83,30.0
0.8,0.89,1.86,21.67,0.05626506024096385,33.33,13.0,1.0,49.0,22.0,38.33
0.4,0.82,2.93,15.0,0.06024096385542167,23.33,10.5,1.17,43.5,22.67,35.0
0.22,0.78,2.56,13.33,0.028192771084337334,26.67,12.0,3.33,51.0,19.67,21.67
0.23,0.75,4.15,15.0,0.036144578313253004,23.33,20.0,2.17,56.17,29.83,30.0
0.3,0.75,2.57,18.33,0.0442168674698795,26.67,9.67,3.5,58.84,30.67,20.0
0.27,0.82,2.43,18.33,0.05228915662650603,35.0,9.5,1.83,57.16,19.83,21.67
0.28,1.01,3.87,26.67,0.11855421686746988,36.67,10.0,3.5,64.0,20.17,21.67
0.28,1.24,2.32,33.33,0.10240963855421688,33.33,16.0,4.0,41.5,30.17,28.33
1.85,1.42,3.01,45.0,0.08228915662650603,36.67,20.33,1.5,43.34,39.33,38.33
1.68,1.6,3.32,51.66,0.1425301204819277,38.33,27.83,2.83,43.67,50.17,50.0
0.27,1.66,2.59,56.67,0.2430120481927711,36.66,20.17,3.5,46.5,53.5,51.67
0.0,1.7,2.25,51.67,0.21084337349397592,33.34,20.17,3.0,50.33,50.17,51.67
0.1,1.67,2.86,45.0,0.16674698795180726,31.67,17.83,2.67,43.17,45.67,46.67
0.32,1.7,2.35,45.0,0.12457831325301204,26.66,17.67,2.33,35.67,42.67,45.0
0.98,1.67,2.05,38.33,0.20277108433734942,25.0,14.17,1.5,34.33,39.5,43.33
1.02,1.68,1.91,35.0,0.12048192771084339,25.0,14.5,1.5,27.33,37.33,38.33
0.86,1.56,2.58,33.34,0.11843373493975902,20.0,20.67,1.67,31.0,33.83,36.67
0.3,1.73,2.43,33.33,0.1344578313253012,30.0,20.83,2.83,37.0,36.67,36.67
1.75,1.85,4.16,31.67,0.1606024096385542,33.33,13.67,3.33,44.5,42.33,41.67
1.25,1.79,1.5,40.0,0.17879518072289158,36.67,14.17,2.83,34.83,42.83,40.0
0.0,1.99,1.05,40.0,0.16469879518072295,33.33,15.33,3.5,43.83,42.33,36.67
0.98,1.82,0.82,40.0,0.1645783132530121,40.0,14.67,2.33,41.67,42.17,40.0
1.32,1.43,0.88,31.67,0.15867469879518076,35.0,11.67,1.5,30.0,32.0,36.67
0.62,1.32,1.8,23.33,0.11036144578313252,28.34,18.0,1.33,39.66,26.33,33.33
0.85,1.07,1.15,20.0,0.07036144578313254,31.66,13.33,2.33,35.0,23.67,40.0
0.15,0.99,1.58,15.0,0.05614457831325302,23.33,10.0,1.5,36.0,22.5,30.0
0.27,0.94,2.23,15.0,0.0442168674698795,26.67,14.5,3.33,54.83,23.0,26.67
0.17,0.91,3.64,15.0,0.03421686746987952,28.34,13.0,2.5,51.83,21.0,28.33
0.22,0.91,2.68,21.67,0.04012048192771085,38.33,10.0,5.33,57.0,23.0,21.67
0.17,0.99,3.48,20.0,0.08638554216867471,35.0,9.67,4.17,75.33,31.5,21.67
0.28,1.21,2.35,38.33,0.1566265060240964,41.67,13.0,4.33,73.67,35.83,28.33
0.87,1.49,1.41,45.0,0.1887951807228916,50.0,25.17,4.67,68.84,45.83,40.0
0.6,1.71,1.58,66.67,0.2691566265060241,63.33,28.17,3.17,55.5,55.83,41.67
0.0,1.93,1.67,56.66,0.3313253012048193,48.34,28.33,4.67,61.83,53.0,53.33
1.23,1.99,1.95,50.0,0.3313253012048193,51.66,19.83,4.83,60.83,51.17,46.67
1.85,2.04,0.68,50.0,0.25903614457831325,48.33,20.33,5.5,60.0,49.33,46.67
1.25,2.0,0.0,48.33,0.22289156626506024,38.33,19.5,7.67,50.84,44.67,43.33
0.0,2.04,0.0,41.67,0.14457831325301207,33.34,18.5,6.0,36.33,42.67,51.67
0.0,2.0,1.05,40.0,0.1846987951807229,30.0,15.17,2.17,34.0,42.83,41.67
0.62,2.02,0.47,36.66,0.14265060240963856,28.33,16.67,3.0,33.66,39.67,40.0
1.38,1.87,0.58,31.67,0.16469879518072295,31.67,14.83,1.83,35.83,36.17,33.33
1.19,2.09,1.55,30.0,0.1927710843373494,30.0,20.5,2.17,39.84,37.0,35.0
0.93,2.23,0.75,35.0,0.1746987951807229,33.34,20.67,2.5,33.5,38.33,41.67
0.0,2.15,0.85,36.66,0.1766265060240964,33.34,14.5,2.17,42.67,40.33,35.0
0.0,2.39,1.17,36.66,0.1485542168674699,36.67,14.83,2.17,47.0,42.17,40.0
1.25,2.18,1.28,36.66,0.1566265060240964,33.34,13.67,2.0,39.0,40.5,43.33
1.35,1.72,1.12,25.0,0.14457831325301207,28.33,11.17,1.67,50.33,32.83,33.33
0.7,1.57,0.65,20.0,0.10048192771084337,28.34,17.67,1.17,53.0,26.33,30.0
0.37,1.29,0.28,18.33,0.05421686746987951,31.66,9.67,1.17,47.0,22.67,36.67
0.35,1.12,1.11,13.33,0.06216867469879518,23.33,6.33,1.17,54.17,21.83,31.67
0.33,1.09,1.45,8.33,0.020000000000000004,25.0,6.67,1.67,49.5,20.67,18.33
0.37,0.99,3.05,8.33,0.03216867469879518,23.33,13.17,2.0,45.0,19.83,28.33
0.28,1.0,1.25,11.66,0.05024096385542169,26.67,6.0,0.83,65.67,22.67,18.33
0.48,1.06,1.57,13.33,0.08228915662650603,31.66,6.5,1.33,60.5,29.5,18.33
0.6,1.2,2.75,16.67,0.09036144578313253,31.66,7.67,3.17,38.16,23.0,25.0
0.53,1.39,0.91,28.33,0.11240963855421686,38.33,13.33,3.5,39.0,32.0,28.33
0.0,1.82,1.71,41.67,0.1144578313253012,38.33,19.0,2.0,37.83,42.0,38.33
0.0,2.33,0.78,50.0,0.15060240963855426,40.0,25.17,2.5,41.83,51.83,48.33
0.18,2.8,1.0,51.66,0.12650602409638556,41.67,21.83,2.5,37.67,51.67,55.0
1.38,2.79,0.62,46.67,0.20289156626506027,31.67,19.83,2.33,49.5,53.0,50.0
0.2,2.98,0.55,38.33,0.1606024096385542,30.0,18.33,2.83,35.33,46.17,43.33
1.02,2.82,0.58,40.0,0.18674698795180728,26.66,15.83,2.5,39.66,42.83,40.0
0.0,2.33,0.3,36.66,0.15060240963855426,26.66,15.0,2.0,31.5,40.33,41.67
1.25,2.53,0.76,35.0,0.15060240963855426,23.34,14.17,1.67,29.67,38.17,38.33
